24/11/2016;805;A;OMR;8,81710000;8,83700000;0,38460000;0,38540000
24/11/2016;810;A;YER;0,01358000;0,01360000;249,98000000;250,28000000
24/11/2016;815;A;IRR;0,00010590;0,00010590;32095,00000000;32095,00000000
24/11/2016;820;A;SAR;0,90560000;0,90640000;3,74960000;3,75250000
24/11/2016;825;A;KHR;0,00082610;0,00084870;4004,80000000;4113,20000000
24/11/2016;828;A;MYR;0,76280000;0,76460000;4,44500000;4,45500000
24/11/2016;830;A;RUB;0,05277000;0,05280000;64,36400000;64,38920000
24/11/2016;831;A;BYN;1,73020000;1,73940000;1,95400000;1,96400000
24/11/2016;835;A;TJS;0,43110000;0,43180000;7,87150000;7,88150000
24/11/2016;840;A;MUR;0,09458000;0,09539000;35,63000000;35,93000000
24/11/2016;845;A;NPR;0,03091000;0,03096000;109,78000000;109,92000000
24/11/2016;850;A;SCR;0,25490000;0,25890000;13,13000000;13,33000000
24/11/2016;855;A;LKR;0,02287000;0,02296000;148,00000000;148,60000000
24/11/2016;860;A;INR;0,04943000;0,04945000;68,73000000;68,75000000
24/11/2016;865;A;IDR;0,00025060;0,00025070;13555,00000000;13560,00000000
24/11/2016;870;A;MVR;0,21700000;0,22460000;15,13000000;15,66000000
24/11/2016;875;A;PKR;0,03243000;0,03245000;104,74000000;104,79000000
24/11/2016;880;A;ILS;0,87720000;0,87810000;3,87070000;3,87370000
24/11/2016;892;A;KGS;0,04915000;0,04937000;68,84000000;69,14000000
24/11/2016;893;A;UZS;0,00107500;0,00107800;3152,00000000;3162,00000000
24/11/2016;905;A;BDT;0,04278000;0,04292000;79,19000000;79,44000000
24/11/2016;912;B;WST;1,29670000;1,37170000;0,38160000;0,40360000
24/11/2016;913;A;KZT;0,01009000;0,01014000;335,10000000;336,70000000
24/11/2016;915;A;MNT;0,00138100;0,00138800;2448,00000000;2460,00000000
24/11/2016;920;A;VUV;0,03033000;0,03148000;107,97000000;112,03000000
24/11/2016;930;A;KRW;0,00287800;0,00288400;1178,65000000;1180,65000000
24/11/2016;946;A;TZS;0,00155500;0,00156300;2175,00000000;2185,00000000
24/11/2016;950;A;KES;0,03331000;0,03339000;101,80000000;102,00000000
24/11/2016;955;A;UGX;0,00093790;0,00094070;3613,00000000;3623,00000000
24/11/2016;960;A;SOS;0,00585900;0,00593100;573,00000000;580,00000000
24/11/2016;975;A;PLN;0,81200000;0,81220000;4,18440000;4,18490000
24/11/2016;978;B;EUR;3,59280000;3,59380000;1,05730000;1,05740000
24/11/2016;998;A;XAU;129,69850000;129,72140000;0,02620000;0,02620000
ÿ
